parentR,childR
http://ru.wikipedia.org/wiki/Google_(компания),http://ru.wikipedia.org/wiki/AdMob
http://ru.wikipedia.org/wiki/Google_(компания),http://ru.wikipedia.org/wiki/Motorola_Mobility
http://ru.wikipedia.org/wiki/Grimaldi_Group,http://ru.wikipedia.org/wiki/Minoan_Lines
http://ru.wikipedia.org/wiki/Groupe_Canal+,http://ru.wikipedia.org/wiki/StudioCanal
http://ru.wikipedia.org/wiki/Grupo_Marsans,http://ru.wikipedia.org/wiki/Air_Comet
http://ru.wikipedia.org/wiki/Hainan_Airlines,http://ru.wikipedia.org/wiki/Aigle_Azur
http://ru.wikipedia.org/wiki/Hasbro,http://ru.wikipedia.org/wiki/Milton_Bradley_Company
http://ru.wikipedia.org/wiki/Hasbro,http://ru.wikipedia.org/wiki/Wizards_of_the_Coast
http://ru.wikipedia.org/wiki/Hawker_Siddeley,http://ru.wikipedia.org/wiki/De_Havilland
http://ru.wikipedia.org/wiki/Hearst_Corporation,http://ru.wikipedia.org/wiki/Hearst_Television
http://ru.wikipedia.org/wiki/Hewlett-Packard,http://ru.wikipedia.org/wiki/Electronic_Data_Systems
http://ru.wikipedia.org/wiki/Hewlett-Packard,http://ru.wikipedia.org/wiki/Palm_(компания)
http://ru.wikipedia.org/wiki/Hilton_Worldwide,http://ru.wikipedia.org/wiki/Hilton_Hotels
http://ru.wikipedia.org/wiki/Hitachi,http://ru.wikipedia.org/wiki/Clarion_(компания)
http://ru.wikipedia.org/wiki/Honda,http://ru.wikipedia.org/wiki/Honda_Aircraft_Company
http://ru.wikipedia.org/wiki/Honeywell,http://ru.wikipedia.org/wiki/Intermec
http://ru.wikipedia.org/wiki/HSBC,http://ru.wikipedia.org/wiki/Hang_Seng_Bank
http://ru.wikipedia.org/wiki/HSBC,http://ru.wikipedia.org/wiki/The_Hongkong_and_Shanghai_Banking_Corporation
http://ru.wikipedia.org/wiki/HTC,http://ru.wikipedia.org/wiki/S3_Graphics
http://ru.wikipedia.org/wiki/Huawei,http://ru.wikipedia.org/wiki/Huawei_Symantec
http://ru.wikipedia.org/wiki/Humber_(автомобильная_марка),http://ru.wikipedia.org/wiki/Hillman_(автомобильная_марка)
http://ru.wikipedia.org/wiki/Iberdrola,http://ru.wikipedia.org/wiki/Scottish_Power
http://ru.wikipedia.org/wiki/Iberia_Airlines,http://ru.wikipedia.org/wiki/Aviaco
http://ru.wikipedia.org/wiki/Iberia_Airlines,http://ru.wikipedia.org/wiki/Iberia_Express
http://ru.wikipedia.org/wiki/Imagination_Technologies,http://ru.wikipedia.org/wiki/MIPS_Technologies
http://ru.wikipedia.org/wiki/Inditex,http://ru.wikipedia.org/wiki/Zara
http://ru.wikipedia.org/wiki/Inditex,http://ru.wikipedia.org/wiki/Massimo_Dutti
http://ru.wikipedia.org/wiki/Inditex,http://ru.wikipedia.org/wiki/Bershka
http://ru.wikipedia.org/wiki/Industrieverband_Fahrzeugbau,http://ru.wikipedia.org/wiki/Simson
http://ru.wikipedia.org/wiki/Integra_Air,http://ru.wikipedia.org/wiki/Bar_XH_Air
http://ru.wikipedia.org/wiki/Intel,http://ru.wikipedia.org/wiki/Wind_River_Systems
http://ru.wikipedia.org/wiki/Intel,http://ru.wikipedia.org/wiki/Havok_(компания)
http://ru.wikipedia.org/wiki/Intel,http://ru.wikipedia.org/wiki/McAfee
http://ru.wikipedia.org/wiki/InterContinental_Hotels_Group,http://ru.wikipedia.org/wiki/InterContinental
http://ru.wikipedia.org/wiki/International_Airlines_Group,http://ru.wikipedia.org/wiki/British_Airways
http://ru.wikipedia.org/wiki/International_Airlines_Group,http://ru.wikipedia.org/wiki/Iberia_Airlines
http://ru.wikipedia.org/wiki/International_Airlines_Group,http://ru.wikipedia.org/wiki/BA_CityFlyer
http://ru.wikipedia.org/wiki/International_Airlines_Group,http://ru.wikipedia.org/wiki/Comair_(ЮАР)
http://ru.wikipedia.org/wiki/International_Airlines_Group,http://ru.wikipedia.org/wiki/Air_Nostrum
http://ru.wikipedia.org/wiki/International_Airlines_Group,http://ru.wikipedia.org/wiki/Vueling_Airlines
http://ru.wikipedia.org/wiki/Interplay_Entertainment,http://ru.wikipedia.org/wiki/Black_Isle_Studios
http://ru.wikipedia.org/wiki/Island_Def_Jam_Music_Group,http://ru.wikipedia.org/wiki/GOOD_Music
http://ru.wikipedia.org/wiki/Iveco,http://ru.wikipedia.org/wiki/Heuliez_Bus
http://ru.wikipedia.org/wiki/Iveco,http://ru.wikipedia.org/wiki/Magirus
http://ru.wikipedia.org/wiki/Iveco,http://ru.wikipedia.org/wiki/Irisbus
http://ru.wikipedia.org/wiki/Johnny_&_Associates,http://ru.wikipedia.org/wiki/J_Storm
http://ru.wikipedia.org/wiki/JPMorgan_Chase,http://ru.wikipedia.org/wiki/J.P._Morgan_&_Co.
http://ru.wikipedia.org/wiki/Kader,http://ru.wikipedia.org/wiki/Bachmann_Industries
http://ru.wikipedia.org/wiki/Keewatin_Air,http://ru.wikipedia.org/wiki/Kivalliq_Air
http://ru.wikipedia.org/wiki/Konami,http://ru.wikipedia.org/wiki/Hudson_Soft
http://ru.wikipedia.org/wiki/Konami,http://ru.wikipedia.org/wiki/Ultra_Games
http://ru.wikipedia.org/wiki/Konami,http://ru.wikipedia.org/wiki/Kojima_Productions
http://ru.wikipedia.org/wiki/Korean_Air,http://ru.wikipedia.org/wiki/Jin_Air
http://ru.wikipedia.org/wiki/Korean_Air,http://ru.wikipedia.org/wiki/Grandstar_Cargo
http://ru.wikipedia.org/wiki/Korean_Air,http://ru.wikipedia.org/wiki/Czech_Airlines
http://ru.wikipedia.org/wiki/Kraft_Foods,http://ru.wikipedia.org/wiki/Cadbury
http://ru.wikipedia.org/wiki/KUKA_Roboter,http://ru.wikipedia.org/wiki/KUKA_Systems
http://ru.wikipedia.org/wiki/Kyocera,http://ru.wikipedia.org/wiki/KDDI
http://ru.wikipedia.org/wiki/Lactalis,http://ru.wikipedia.org/wiki/Parmalat
http://ru.wikipedia.org/wiki/Lamborghini,http://ru.wikipedia.org/wiki/Ducati
http://ru.wikipedia.org/wiki/LAN_Airlines,http://ru.wikipedia.org/wiki/TAM_Airlines
http://ru.wikipedia.org/wiki/LATAM_Airlines_Group,http://ru.wikipedia.org/wiki/LAN_Airlines
http://ru.wikipedia.org/wiki/Legrand,http://ru.wikipedia.org/wiki/Vantage_Controls
http://ru.wikipedia.org/wiki/LG_Group,http://ru.wikipedia.org/wiki/LG_Electronics
http://ru.wikipedia.org/wiki/LG_Group,http://ru.wikipedia.org/wiki/LG_Display
http://ru.wikipedia.org/wiki/Lionsgate,http://ru.wikipedia.org/wiki/Summit_Entertainment
http://ru.wikipedia.org/wiki/Lloyds_Banking_Group,http://ru.wikipedia.org/wiki/HBOS
http://ru.wikipedia.org/wiki/Lloyds_Banking_Group,http://ru.wikipedia.org/wiki/Банк_Шотландии
http://ru.wikipedia.org/wiki/Lockheed_Martin,http://ru.wikipedia.org/wiki/United_Space_Alliance
http://ru.wikipedia.org/wiki/Louis_Delhaize_Group,http://ru.wikipedia.org/wiki/Cora
http://ru.wikipedia.org/wiki/Lucasfilm,http://ru.wikipedia.org/wiki/LucasArts_Entertainment
http://ru.wikipedia.org/wiki/Lucasfilm,http://ru.wikipedia.org/wiki/Pixar
http://ru.wikipedia.org/wiki/Lucasfilm,http://ru.wikipedia.org/wiki/Industrial_Light_&_Magic
http://ru.wikipedia.org/wiki/Lucasfilm,http://ru.wikipedia.org/wiki/THX
http://ru.wikipedia.org/wiki/Lufthansa,http://ru.wikipedia.org/wiki/Tyrolean_Airways
http://ru.wikipedia.org/wiki/Lufthansa,http://ru.wikipedia.org/wiki/Swiss_International_Air_Lines
http://ru.wikipedia.org/wiki/Lufthansa,http://ru.wikipedia.org/wiki/Austrian_Airlines
http://ru.wikipedia.org/wiki/Lufthansa,http://ru.wikipedia.org/wiki/Bmi
http://ru.wikipedia.org/wiki/Lufthansa,http://ru.wikipedia.org/wiki/Condor_Airlines
http://ru.wikipedia.org/wiki/Lufthansa,http://ru.wikipedia.org/wiki/Germanwings
http://ru.wikipedia.org/wiki/Lufthansa,http://ru.wikipedia.org/wiki/Edelweiss_Air
http://ru.wikipedia.org/wiki/Lufthansa,http://ru.wikipedia.org/wiki/Luxair
http://ru.wikipedia.org/wiki/Lufthansa,http://ru.wikipedia.org/wiki/JetBlue_Airways
http://ru.wikipedia.org/wiki/Lufthansa,http://ru.wikipedia.org/wiki/SunExpress
http://ru.wikipedia.org/wiki/Lufthansa,http://ru.wikipedia.org/wiki/Eurowings
http://ru.wikipedia.org/wiki/Lufthansa,http://ru.wikipedia.org/wiki/Air_Dolomiti
http://ru.wikipedia.org/wiki/Lufthansa,http://ru.wikipedia.org/wiki/Lufthansa_Cargo
http://ru.wikipedia.org/wiki/Lufthansa,http://ru.wikipedia.org/wiki/Lufthansa_CityLine
http://ru.wikipedia.org/wiki/Lufthansa,http://ru.wikipedia.org/wiki/Lufthansa_Regional
http://ru.wikipedia.org/wiki/Lufthansa,http://ru.wikipedia.org/wiki/Brussels_Airlines
http://ru.wikipedia.org/wiki/Luxottica,http://ru.wikipedia.org/wiki/Oakley
http://ru.wikipedia.org/wiki/LVMH,http://ru.wikipedia.org/wiki/Givenchy
http://ru.wikipedia.org/wiki/LVMH,http://ru.wikipedia.org/wiki/Hublot
http://ru.wikipedia.org/wiki/LVMH,http://ru.wikipedia.org/wiki/Guerlain
http://ru.wikipedia.org/wiki/LVMH,http://ru.wikipedia.org/wiki/TAG_Heuer
http://ru.wikipedia.org/wiki/LVMH,http://ru.wikipedia.org/wiki/Zenith
http://ru.wikipedia.org/wiki/LVMH,http://ru.wikipedia.org/wiki/Louis_Vuitton
http://ru.wikipedia.org/wiki/LVMH,http://ru.wikipedia.org/wiki/Fendi
http://ru.wikipedia.org/wiki/LVMH,http://ru.wikipedia.org/wiki/Hennessy
http://ru.wikipedia.org/wiki/LVMH,http://ru.wikipedia.org/wiki/Вдова_Клико
http://ru.wikipedia.org/wiki/LVMH,http://ru.wikipedia.org/wiki/Sephora
http://ru.wikipedia.org/wiki/Macmillan_Publishers,http://ru.wikipedia.org/wiki/Palgrave_Macmillan
http://ru.wikipedia.org/wiki/Mahindra_&_Mahindra_Limited,http://ru.wikipedia.org/wiki/SsangYong_Motor_Company
http://ru.wikipedia.org/wiki/Malaysia_Airlines,http://ru.wikipedia.org/wiki/Firefly_(авиакомпания)
http://ru.wikipedia.org/wiki/Malaysia_Airlines,http://ru.wikipedia.org/wiki/MASwings
http://ru.wikipedia.org/wiki/MAN,http://ru.wikipedia.org/wiki/MAN_Truck_&_Bus
http://ru.wikipedia.org/wiki/MAN,http://ru.wikipedia.org/wiki/Neoplan
http://ru.wikipedia.org/wiki/Marcopolo,http://ru.wikipedia.org/wiki/Volgren
http://ru.wikipedia.org/wiki/Marriott_International,http://ru.wikipedia.org/wiki/Ritz-Carlton
http://ru.wikipedia.org/wiki/Mars,http://ru.wikipedia.org/wiki/Pedigree
http://ru.wikipedia.org/wiki/Mars,http://ru.wikipedia.org/wiki/Wrigley
http://ru.wikipedia.org/wiki/Marvel_Comics,http://ru.wikipedia.org/wiki/Icon_Comics
http://ru.wikipedia.org/wiki/Marvel_Entertainment,http://ru.wikipedia.org/wiki/Marvel_Comics
http://ru.wikipedia.org/wiki/Marvel_Entertainment,http://ru.wikipedia.org/wiki/Marvel_Studios
http://ru.wikipedia.org/wiki/Mattel,http://ru.wikipedia.org/wiki/Fisher-Price
http://ru.wikipedia.org/wiki/Maxis,http://ru.wikipedia.org/wiki/The_Sims_Studio
http://ru.wikipedia.org/wiki/McDonald’s,http://ru.wikipedia.org/wiki/McDonald’s_в_Израиле
http://ru.wikipedia.org/wiki/McDonnell_Douglas,http://ru.wikipedia.org/wiki/Siemens_PLM_Software
http://ru.wikipedia.org/wiki/McGraw-Hill,http://ru.wikipedia.org/wiki/Standard_&_Poor’s
http://ru.wikipedia.org/wiki/McLaren_Group,http://ru.wikipedia.org/wiki/McLaren
http://ru.wikipedia.org/wiki/Metro_AG,http://ru.wikipedia.org/wiki/Real
http://ru.wikipedia.org/wiki/Metro-Goldwyn-Mayer,http://ru.wikipedia.org/wiki/United_Artists
http://ru.wikipedia.org/wiki/MGM_Holdings,http://ru.wikipedia.org/wiki/United_Artists
http://ru.wikipedia.org/wiki/Micron_Technology,http://ru.wikipedia.org/wiki/Lexar_Media
http://ru.wikipedia.org/wiki/Micron_Technology,http://ru.wikipedia.org/wiki/Numonyx
http://ru.wikipedia.org/wiki/Microsoft,http://ru.wikipedia.org/wiki/Skype_Limited
http://ru.wikipedia.org/wiki/Microsoft,http://ru.wikipedia.org/wiki/Microsoft_Studios
http://ru.wikipedia.org/wiki/Microsoft_Studios,http://ru.wikipedia.org/wiki/Rare
http://ru.wikipedia.org/wiki/Microsoft_Studios,http://ru.wikipedia.org/wiki/Turn_10_Studios
http://ru.wikipedia.org/wiki/MiTAC,http://ru.wikipedia.org/wiki/Magellan_Navigation
http://ru.wikipedia.org/wiki/Mitsubishi,http://ru.wikipedia.org/wiki/Mitsubishi_UFJ_Financial_Group
http://ru.wikipedia.org/wiki/Mitsubishi,http://ru.wikipedia.org/wiki/Mitsubishi_Motors
http://ru.wikipedia.org/wiki/Mitsubishi,http://ru.wikipedia.org/wiki/Nikon
http://ru.wikipedia.org/wiki/Mitsubishi,http://ru.wikipedia.org/wiki/Mitsubishi_Electric
http://ru.wikipedia.org/wiki/Mitsubishi_UFJ_Financial_Group,http://ru.wikipedia.org/wiki/The_Bank_of_Tokyo-Mitsubishi_UFJ
http://ru.wikipedia.org/wiki/Mitsui_&_Co.,http://ru.wikipedia.org/wiki/Mitsui_Oil_Exploration
http://ru.wikipedia.org/wiki/Mizuho_Financial_Group,http://ru.wikipedia.org/wiki/Банк_Мидзухо
http://ru.wikipedia.org/wiki/MOL,http://ru.wikipedia.org/wiki/Slovnaft
http://ru.wikipedia.org/wiki/Monsanto_Company,http://ru.wikipedia.org/wiki/Seminis
http://ru.wikipedia.org/wiki/Moody’s,http://ru.wikipedia.org/wiki/Moody's_Analytics
http://ru.wikipedia.org/wiki/Mozilla_Foundation,http://ru.wikipedia.org/wiki/Mozilla_Corporation
http://ru.wikipedia.org/wiki/Mozilla_Foundation,http://ru.wikipedia.org/wiki/Mozilla_Messaging
http://ru.wikipedia.org/wiki/MV_Agusta,http://ru.wikipedia.org/wiki/Cagiva
http://ru.wikipedia.org/wiki/Myspace,http://ru.wikipedia.org/wiki/MySpace_Records
http://ru.wikipedia.org/wiki/NASDAQ_OMX_Group,http://ru.wikipedia.org/wiki/OMX_Group
http://ru.wikipedia.org/wiki/National_Australia_Bank,http://ru.wikipedia.org/wiki/Клайдсдейл_банк
http://ru.wikipedia.org/wiki/NBC_Universal,http://ru.wikipedia.org/wiki/Universal_Studios
http://ru.wikipedia.org/wiki/NBC_Universal,http://ru.wikipedia.org/wiki/Список_фильмов_кинокомпании_Universal
http://ru.wikipedia.org/wiki/NCSoft,http://ru.wikipedia.org/wiki/ArenaNet
http://ru.wikipedia.org/wiki/Nederlandse_Gasunie,http://ru.wikipedia.org/wiki/Nord_Stream_AG
http://ru.wikipedia.org/wiki/News_Corporation,http://ru.wikipedia.org/wiki/Fox_Atomic
http://ru.wikipedia.org/wiki/News_World_Communications,http://ru.wikipedia.org/wiki/United_Press_International
http://ru.wikipedia.org/wiki/Nickelodeon,http://ru.wikipedia.org/wiki/Nickelodeon_Animation_Studio
http://ru.wikipedia.org/wiki/Nintendo,http://ru.wikipedia.org/wiki/Game_Freak
http://ru.wikipedia.org/wiki/Nintendo,http://ru.wikipedia.org/wiki/Brownie_Brown
http://ru.wikipedia.org/wiki/Nippon_Sheet_Glass,http://ru.wikipedia.org/wiki/Pilkington
http://ru.wikipedia.org/wiki/Nippon_Telegraph_and_Telephone,http://ru.wikipedia.org/wiki/NTT_docomo
http://ru.wikipedia.org/wiki/Nissan,http://ru.wikipedia.org/wiki/Datsun
http://ru.wikipedia.org/wiki/Nissan,http://ru.wikipedia.org/wiki/Infiniti
http://ru.wikipedia.org/wiki/Nokia,http://ru.wikipedia.org/wiki/Navteq
http://ru.wikipedia.org/wiki/Nokia,http://ru.wikipedia.org/wiki/Nokia_Solutions_and_Networks
http://ru.wikipedia.org/wiki/Nordic_Games_GmbH,http://ru.wikipedia.org/wiki/The_Adventure_Company
http://ru.wikipedia.org/wiki/Northrop_Grumman_Corporation,http://ru.wikipedia.org/wiki/Scaled_Composites
http://ru.wikipedia.org/wiki/Olvi,http://ru.wikipedia.org/wiki/Тартуский_пивоваренный_завод_A._Le_Coq
http://ru.wikipedia.org/wiki/Omni_–_Aviação_e_Tecnologia,http://ru.wikipedia.org/wiki/White_Airways
http://ru.wikipedia.org/wiki/Opel,http://ru.wikipedia.org/wiki/Vauxhall
http://ru.wikipedia.org/wiki/OpenDNS,http://ru.wikipedia.org/wiki/PhishTank
http://ru.wikipedia.org/wiki/Oracle,http://ru.wikipedia.org/wiki/PeopleSoft
http://ru.wikipedia.org/wiki/Osram,http://ru.wikipedia.org/wiki/Osram_Sylvania
http://ru.wikipedia.org/wiki/Paccar,http://ru.wikipedia.org/wiki/DAF_Trucks
http://ru.wikipedia.org/wiki/Paccar,http://ru.wikipedia.org/wiki/Tatra
http://ru.wikipedia.org/wiki/Pacific_Wings,http://ru.wikipedia.org/wiki/GeorgiaSkies
http://ru.wikipedia.org/wiki/Pacific_Wings,http://ru.wikipedia.org/wiki/New_Mexico_Airlines
http://ru.wikipedia.org/wiki/Panasonic,http://ru.wikipedia.org/wiki/Universal_Music_Group
http://ru.wikipedia.org/wiki/Panasonic,http://ru.wikipedia.org/wiki/Sanyo
http://ru.wikipedia.org/wiki/Paramount_Pictures,http://ru.wikipedia.org/wiki/MTV_Films
http://ru.wikipedia.org/wiki/Paramount_Pictures,http://ru.wikipedia.org/wiki/Paramount_Vantage
http://ru.wikipedia.org/wiki/Paramount_Pictures,http://ru.wikipedia.org/wiki/Nickelodeon_Movies
http://ru.wikipedia.org/wiki/Pegatron,http://ru.wikipedia.org/wiki/ASRock
http://ru.wikipedia.org/wiki/PepsiCo,http://ru.wikipedia.org/wiki/Пицца_Хат
http://ru.wikipedia.org/wiki/Perfetti_Van_Melle,http://ru.wikipedia.org/wiki/Chupa_Chups
http://ru.wikipedia.org/wiki/Perseus_Books_Group,http://ru.wikipedia.org/wiki/Basic_Books
http://ru.wikipedia.org/wiki/PetroVietnam,http://ru.wikipedia.org/wiki/Вьетсовпетро
http://ru.wikipedia.org/wiki/Pfizer,http://ru.wikipedia.org/wiki/Wyeth
http://ru.wikipedia.org/wiki/Philips,http://ru.wikipedia.org/wiki/Magnavox
http://ru.wikipedia.org/wiki/Philips,http://ru.wikipedia.org/wiki/Saeco
http://ru.wikipedia.org/wiki/Piaggio,http://ru.wikipedia.org/wiki/Aprilia
http://ru.wikipedia.org/wiki/Piaggio,http://ru.wikipedia.org/wiki/Vespa_(мотороллер)
http://ru.wikipedia.org/wiki/Piaggio,http://ru.wikipedia.org/wiki/Gilera
http://ru.wikipedia.org/wiki/Polsteam,http://ru.wikipedia.org/wiki/Unity_Line
http://ru.wikipedia.org/wiki/Procter_&_Gamble,http://ru.wikipedia.org/wiki/Braun
http://ru.wikipedia.org/wiki/Procter_&_Gamble,http://ru.wikipedia.org/wiki/The_Art_of_Shaving
http://ru.wikipedia.org/wiki/Procter_&_Gamble,http://ru.wikipedia.org/wiki/Wella_AG
http://ru.wikipedia.org/wiki/Production_I.G,http://ru.wikipedia.org/wiki/Bee_Train
http://ru.wikipedia.org/wiki/Publicis_groupe,http://ru.wikipedia.org/wiki/Leo_Burnett_Worldwide
http://ru.wikipedia.org/wiki/Puig,http://ru.wikipedia.org/wiki/Nina_Ricci
http://ru.wikipedia.org/wiki/Qantas,http://ru.wikipedia.org/wiki/Australian_air_Express
http://ru.wikipedia.org/wiki/Qantas,http://ru.wikipedia.org/wiki/Jetstar_Airways
http://ru.wikipedia.org/wiki/Qantas,http://ru.wikipedia.org/wiki/Qantas_Freight
http://ru.wikipedia.org/wiki/Qantas,http://ru.wikipedia.org/wiki/Eastern_Australia_Airlines
http://ru.wikipedia.org/wiki/Qualcomm,http://ru.wikipedia.org/wiki/Qualcomm_Atheros
http://ru.wikipedia.org/wiki/Quiksilver,http://ru.wikipedia.org/wiki/DC_Shoes
http://ru.wikipedia.org/wiki/Raiffeisen_Zentralbank,http://ru.wikipedia.org/wiki/Райффайзенбанк
http://ru.wikipedia.org/wiki/Rambus,http://ru.wikipedia.org/wiki/Cryptography_Research
http://ru.wikipedia.org/wiki/Renault,http://ru.wikipedia.org/wiki/Автофрамос
http://ru.wikipedia.org/wiki/Renault,http://ru.wikipedia.org/wiki/Alpine_Renault
http://ru.wikipedia.org/wiki/Renault,http://ru.wikipedia.org/wiki/Dacia
http://ru.wikipedia.org/wiki/Renault,http://ru.wikipedia.org/wiki/Renault_Samsung_Motors
http://ru.wikipedia.org/wiki/Republic_Airways_Holdings,http://ru.wikipedia.org/wiki/Chautauqua_Airlines
http://ru.wikipedia.org/wiki/Republic_Airways_Holdings,http://ru.wikipedia.org/wiki/Republic_Airlines
http://ru.wikipedia.org/wiki/Republic_Airways_Holdings,http://ru.wikipedia.org/wiki/Shuttle_America
http://ru.wikipedia.org/wiki/Richemont,http://ru.wikipedia.org/wiki/Piaget
http://ru.wikipedia.org/wiki/Richemont,http://ru.wikipedia.org/wiki/Montblanc
http://ru.wikipedia.org/wiki/Rio_Tinto,http://ru.wikipedia.org/wiki/Rio_Tinto_Alcan
http://ru.wikipedia.org/wiki/Rockstar_Games,http://ru.wikipedia.org/wiki/Rockstar_Vienna
http://ru.wikipedia.org/wiki/Rockstar_Games,http://ru.wikipedia.org/wiki/Rockstar_Japan
http://ru.wikipedia.org/wiki/Rockstar_Games,http://ru.wikipedia.org/wiki/Rockstar_Lincoln
http://ru.wikipedia.org/wiki/Rockstar_Games,http://ru.wikipedia.org/wiki/Rockstar_London
http://ru.wikipedia.org/wiki/Rockstar_Games,http://ru.wikipedia.org/wiki/Rockstar_North
http://ru.wikipedia.org/wiki/Rockstar_Games,http://ru.wikipedia.org/wiki/Rockstar_New_England
http://ru.wikipedia.org/wiki/Rockstar_Games,http://ru.wikipedia.org/wiki/Rockstar_Vancouver
http://ru.wikipedia.org/wiki/Rockstar_Games,http://ru.wikipedia.org/wiki/Rockstar_San_Diego
http://ru.wikipedia.org/wiki/Rockstar_Games,http://ru.wikipedia.org/wiki/Rockstar_Leeds
http://ru.wikipedia.org/wiki/Rockstar_Games,http://ru.wikipedia.org/wiki/Rockstar_Toronto
http://ru.wikipedia.org/wiki/Roland_Corporation,http://ru.wikipedia.org/wiki/Boss_Corporation
http://ru.wikipedia.org/wiki/Royal_Air_Maroc,http://ru.wikipedia.org/wiki/Atlas_Blue
http://ru.wikipedia.org/wiki/Royal_Arctic_Line,http://ru.wikipedia.org/wiki/Arctic_Umiaq_Line
http://ru.wikipedia.org/wiki/Royal_Caribbean_Cruises_Ltd.,http://ru.wikipedia.org/wiki/Celebrity_Cruises
http://ru.wikipedia.org/wiki/Royal_Caribbean_Cruises_Ltd.,http://ru.wikipedia.org/wiki/TUI_Cruises
http://ru.wikipedia.org/wiki/Royal_Caribbean_Cruises_Ltd.,http://ru.wikipedia.org/wiki/Royal_Caribbean_International
http://ru.wikipedia.org/wiki/Royal_Dutch_Shell,http://ru.wikipedia.org/wiki/Pennzoil
http://ru.wikipedia.org/wiki/RTL_Group,http://ru.wikipedia.org/wiki/Universum_Film_AG
http://ru.wikipedia.org/wiki/RTL_Television,http://ru.wikipedia.org/wiki/DiC_Entertainment
http://ru.wikipedia.org/wiki/RWE,http://ru.wikipedia.org/wiki/Essent
http://ru.wikipedia.org/wiki/S7_Airlines,http://ru.wikipedia.org/wiki/Глобус_(авиакомпания)
http://ru.wikipedia.org/wiki/Saab_AB,http://ru.wikipedia.org/wiki/Saab_Automobile_AB
http://ru.wikipedia.org/wiki/SABMiller,http://ru.wikipedia.org/wiki/Foster's_Group_Limited
http://ru.wikipedia.org/wiki/Safran_SA,http://ru.wikipedia.org/wiki/Snecma
http://ru.wikipedia.org/wiki/SAIC_Motor,http://ru.wikipedia.org/wiki/Baojun
http://ru.wikipedia.org/wiki/SAIC_Motor,http://ru.wikipedia.org/wiki/Nanjing_Automobile
http://ru.wikipedia.org/wiki/SAIC_Motor,http://ru.wikipedia.org/wiki/LDV_Group
http://ru.wikipedia.org/wiki/Salesforce.com,http://ru.wikipedia.org/wiki/Heroku
http://ru.wikipedia.org/wiki/Samsung,http://ru.wikipedia.org/wiki/Samsung_Electronics
http://ru.wikipedia.org/wiki/Samsung,http://ru.wikipedia.org/wiki/Samsung_Heavy_Industries
http://ru.wikipedia.org/wiki/Sanctuary_Records,http://ru.wikipedia.org/wiki/Trojan_Records
http://ru.wikipedia.org/wiki/Sanctuary_Records,http://ru.wikipedia.org/wiki/Noise_Records
http://ru.wikipedia.org/wiki/Sanyo,http://ru.wikipedia.org/wiki/King_Records
http://ru.wikipedia.org/wiki/Schneider_Electric,http://ru.wikipedia.org/wiki/American_Power_Conversion
http://ru.wikipedia.org/wiki/SeaPort_Airlines,http://ru.wikipedia.org/wiki/Wings_of_Alaska
http://ru.wikipedia.org/wiki/Sega,http://ru.wikipedia.org/wiki/Sonic_Team
http://ru.wikipedia.org/wiki/Sega,http://ru.wikipedia.org/wiki/Index_Corporation
http://ru.wikipedia.org/wiki/Sega,http://ru.wikipedia.org/wiki/Atlus
http://ru.wikipedia.org/wiki/Sega,http://ru.wikipedia.org/wiki/Sega_Sports_Japan
http://ru.wikipedia.org/wiki/Sega,http://ru.wikipedia.org/wiki/Relic_Entertainment
http://ru.wikipedia.org/wiki/Sega,http://ru.wikipedia.org/wiki/Sports_Interactive
http://ru.wikipedia.org/wiki/Sega,http://ru.wikipedia.org/wiki/Creative_Assembly
http://ru.wikipedia.org/wiki/Sega,"http://ru.wikipedia.org/wiki/SIMS_Co.,_Ltd."
http://ru.wikipedia.org/wiki/Sega,http://ru.wikipedia.org/wiki/Amusement_Vision
http://ru.wikipedia.org/wiki/Seven_&_I_Holdings,http://ru.wikipedia.org/wiki/7-Eleven
http://ru.wikipedia.org/wiki/Shenzhen_Airlines,http://ru.wikipedia.org/wiki/Henan_Airlines
http://ru.wikipedia.org/wiki/Sichuan_Airlines,http://ru.wikipedia.org/wiki/Hebei_Airlines
http://ru.wikipedia.org/wiki/Siemens,http://ru.wikipedia.org/wiki/Siemens_Milltronics_Process_Instruments
http://ru.wikipedia.org/wiki/Siemens,http://ru.wikipedia.org/wiki/Siemens_Mobility
http://ru.wikipedia.org/wiki/Siemens,http://ru.wikipedia.org/wiki/Сотовые_телефоны_Siemens
http://ru.wikipedia.org/wiki/Siemens,http://ru.wikipedia.org/wiki/Siemens_PLM_Software
http://ru.wikipedia.org/wiki/Siemens,http://ru.wikipedia.org/wiki/Siemens_Energy
http://ru.wikipedia.org/wiki/Siemens,http://ru.wikipedia.org/wiki/Solel_Solar_Systems
http://ru.wikipedia.org/wiki/Sierra_Entertainment,http://ru.wikipedia.org/wiki/Radical_Entertainment
http://ru.wikipedia.org/wiki/Sierra_Entertainment,http://ru.wikipedia.org/wiki/High_Moon_Studios
http://ru.wikipedia.org/wiki/Silver_Pictures,http://ru.wikipedia.org/wiki/Dark_Castle_Entertainment
http://ru.wikipedia.org/wiki/Snapper_Music,http://ru.wikipedia.org/wiki/Kscope
http://ru.wikipedia.org/wiki/SNCF,http://ru.wikipedia.org/wiki/Keolis
http://ru.wikipedia.org/wiki/Software_AG,http://ru.wikipedia.org/wiki/Кластер_Terracotta
